cowcode,ccode,year,legis,date_low,date_upp,pty_acrn,pty_name,pty_code,fac_name,fac_code,s_low,ts_low,s_upp,ts_upp,presp,cl_other,cl_altman,cl_deheza,cl_dpi,founded,source
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,90,254,14,46,0,,0,0,0,1890,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,UCD,Unión del Centro Democrático,160198001,,160198001000,11,254,0,46,0,,0,0,0,1980,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PDP,Partido Demócrata Progresista,160191401,,160191401000,3,254,0,46,0,,0,0,0,1914,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PI,Partido Intransigente,160197201,,160197201000,3,254,0,46,0,,0,0,0,1972,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,FR,Fuerza Republicana [Tucumán],160198802,,160198802000,2,254,0,46,0,,0,0,0,1988,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,MPJ,Movimiento Popular Jujeño,160197202,,160197202000,2,254,0,46,0,,0,0,0,1972,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,MPN,Movimiento Popular Neuquino,160196202,,160196202000,2,254,2,46,0,,0,0,0,1962,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PDC,Partido Demócrata Cristiano,160195401,,160195401000,2,254,0,46,0,,0,0,0,1954,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PF,Partido Federal,160197901,,160197901000,2,254,0,46,0,,0,0,0,1979,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PL,Partido Liberal de Corrientes,160185602,,160185602000,2,254,0,46,0,,0,0,0,1856,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PRS,Partido Renovador de Salta,160198403,,160198403000,2,254,0,46,0,,0,0,0,1984,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,ACR,Alianza Cruzada Renovadora de San Juan,160198801,,160198801000,1,254,0,46,0,,0,0,0,1988,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,,Izquierda Unida,160198803,,160198803000,1,254,0,46,0,,0,0,0,1988,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PA,Partido Autonomista de Corrientes,160196201,,160196201000,1,254,1,46,0,,0,0,0,1962,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PBJ,Partido Blanco de los Jubilados,160198804,,160198804000,1,254,0,46,0,,0,0,0,1988,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PB,Partido Bloquista de San Juan,160198203,,160198203000,1,254,2,46,0,,0,0,0,1982,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,DPBB,Partido Defensa  Provincial Bandera Blanca,160198602,,160198602000,1,254,0,46,0,,0,0,0,1986,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PD,Partido Democráta de Mendoza,160198401,,160198401000,1,254,0,46,0,,0,0,0,1984,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PPR,Partido Provincial Rionegrino,160198603,,160198603000,1,254,0,46,0,,0,0,0,1986,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PSU,Partido Socialista Unificado,160198501,,160198501000,1,254,0,46,0,,0,0,0,1985,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,SPC,Solidaridad Para el Cambio,160198805,,160198805000,1,254,0,46,0,,0,0,0,1988,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1989,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,US,Unidad Socialista,160198605,,160198605000,1,254,0,46,0,,0,0,0,1986,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PJ,Partido Justicialista,160194501,,160194501000,122,254,27,46,1,1,1,0,1,1945,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,90,254,14,46,0,,0,0,0,1890,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,UCD,Unión del Centro Democrático,160198001,,160198001000,11,254,0,46,0,,0,0,0,1980,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PDP,Partido Demócrata Progresista,160191401,,160191401000,3,254,0,46,0,,0,0,0,1914,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PI,Partido Intransigente,160197201,,160197201000,3,254,0,46,0,,0,0,0,1972,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,FR,Fuerza Republicana [Tucumán],160198802,,160198802000,2,254,0,46,0,,0,0,0,1988,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,MPJ,Movimiento Popular Jujeño,160197202,,160197202000,2,254,0,46,0,,0,0,0,1972,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,MPN,Movimiento Popular Neuquino,160196202,,160196202000,2,254,2,46,0,,0,0,0,1962,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PDC,Partido Demócrata Cristiano,160195401,,160195401000,2,254,0,46,0,,0,0,0,1954,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PF,Partido Federal,160197901,,160197901000,2,254,0,46,0,,0,0,0,1979,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PL,Partido Liberal de Corrientes,160185602,,160185602000,2,254,0,46,0,,0,0,0,1856,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PRS,Partido Renovador de Salta,160198403,,160198403000,2,254,0,46,0,,0,0,0,1984,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,ACR,Alianza Cruzada Renovadora de San Juan,160198801,,160198801000,1,254,0,46,0,,0,0,0,1988,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,,Izquierda Unida,160198803,,160198803000,1,254,0,46,0,,0,0,0,1988,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PA,Partido Autonomista de Corrientes,160196201,,160196201000,1,254,1,46,0,,0,0,0,1962,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PBJ,Partido Blanco de los Jubilados,160198804,,160198804000,1,254,0,46,0,,0,0,0,1988,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PB,Partido Bloquista de San Juan,160198203,,160198203000,1,254,2,46,0,,0,0,0,1982,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,DPBB,Partido Defensa  Provincial Bandera Blanca,160198602,,160198602000,1,254,0,46,0,,0,0,0,1986,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PD,Partido Democráta de Mendoza,160198401,,160198401000,1,254,0,46,0,,0,0,0,1984,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PPR,Partido Provincial Rionegrino,160198603,,160198603000,1,254,0,46,0,,0,0,0,1986,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,PSU,Partido Socialista Unificado,160198501,,160198501000,1,254,0,46,0,,0,0,0,1985,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,SPC,Solidaridad Para el Cambio,160198805,,160198805000,1,254,0,46,0,,0,0,0,1988,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1990,1,1989-05-14T00:00:00Z,1989-05-14T00:00:00Z,US,Unidad Socialista,160198605,,160198605000,1,254,0,46,0,,0,0,0,1986,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1991,1,1991-08-11T00:00:00Z,1991-08-11T00:00:00Z,PJ,Partido Justicialista,160194501,,160194501000,117,257,27,46,1,1,1,0,1,1945,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1991,1,1991-08-11T00:00:00Z,1991-08-11T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,84,257,14,46,0,,0,0,0,1890,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1991,1,1991-08-11T00:00:00Z,1991-08-11T00:00:00Z,UCD,Unión del Centro Democrático,160198001,,160198001000,10,257,0,46,0,,0,0,0,1980,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1991,1,1991-08-11T00:00:00Z,1991-08-11T00:00:00Z,,Movimiento Peronista,160199005,,160199005000,5,257,0,46,0,,0,0,0,1990,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1991,1,1991-08-11T00:00:00Z,1991-08-11T00:00:00Z,FR,Fuerza Republicana [Tucumán],160198802,,160198802000,4,257,0,46,0,,0,0,0,1988,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1991,1,1991-08-11T00:00:00Z,1991-08-11T00:00:00Z,,Afirmación Peronista,160199002,,160199002000,3,257,0,46,0,,0,0,0,1990,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
